,addr:city,addr:housenumber,addr:postcode,addr:street,ais,amenity,in:pois,lat,lon,name
6381122161,Fortaleza,562,60410680,Rua Vicente Padilha,5,school,True,-3.7659908,-38.5376575,Escola Nova Cultura
6403148150,,,,Alimentação 3923.2247 – 1º Piso – Lojas 235 – 236 – 237,5,fast_food,True,-3.7392256,-38.5403964,McDonald's
6403148152,Fortaleza,,,Alimentação 3033.3158 – 1º piso – Loja 216 A,5,fast_food,True,-3.7394308,-38.5404822,Subway
6403148155,,,,Alimentação (85) 3035-9504 – 1º piso – Loja 218/219,5,restaurant,True,-3.7393956,-38.5405316,Rei do Sushi
6403148156,,,,Alimentação 3033.3144 – 1º Piso – Loja 224 – 225,5,fast_food,True,-3.739272,-38.5405953,Bob's
6404908823,Fortaleza,3254,,Avenida dos Expedicionários,5,pharmacy,True,-3.7470851,-38.5358765,Farmacia Pague Menos
184283004,Fortaleza,4279,,Avenida João Pessoa,5,school,True,-3.751071281023295,-38.54747652219306,Colégio Juvenal de Carvalho
184283455,Fortaleza,2081,,Avenida 13 de Maio,5,university,True,-3.744427677500204,-38.53618339691038,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - Campus Fortaleza"
243306483,Fortaleza,,,Avenida 13 de Maio,5,fast_food,True,-3.7496703941281204,-38.52860725668153,McDonald's
243311748,Fortaleza,1827,,Avenida Aguanambi,5,hospital,True,-3.753273663491496,-38.522859000840015,Hospital Antônio Prudente
292863825,Fortaleza,79,,Rua Alberto Magno,5,restaurant,True,-3.7553963083287174,-38.541792168579796,Galeteria do Evaldo
292867988,,1017,,Avenida 13 de Maio,5,restaurant,True,-3.75037455,-38.528560399999996,Pasto e Pizza
292871117,Fortaleza,875,60040-531,Avenida 13 de Maio,5,fast_food,True,-3.751086770321326,-38.527571110064635,Bebelu
292871492,Fortaleza,1116,,Avenida 13 de Maio,5,bank,True,-3.7492476700489545,-38.52909101162404,Banco Bradesco
316464546,Fortaleza,1555,,Rua Conselheiro Tristão,5,restaurant,True,-3.7476507690875125,-38.52937321576735,Restaurante Raízes
316477046,Fortaleza,4000,,Avenida Visconde do Rio Branco,5,hospital,True,-3.7562976,-38.52066655,Hospital Regional Unimed Fortaleza
354974053,Fortaleza,257,,Rua Padre Francisco Pinto,5,restaurant,True,-3.7441110384980663,-38.539628066469405,Restaurante Vegetariano e Vegano Mandir
370209385,Fortaleza,345,,Avenida Luciano Carneiro,5,university,True,-3.751159195760198,-38.531775548310065,Centro de Humanidades - UECE
371204665,Fortaleza,,,Avenida da Universidade,5,university,True,-3.740062390543071,-38.53911196886855,Centro de Humanidades II
429064845,Fortaleza,1400,60040-531,Avenida 13 de Maio,5,bank,True,-3.7476778627262255,-38.530859542724535,Banco Santander
429207722,Fortaleza,1410,60050-110,Rua Eusébio de Sousa,5,restaurant,True,-3.7485321115018824,-38.52938097657996,Pizza's
440119669,,2220,,Avenida 13 de Maio,5,bank,True,-3.743067717334501,-38.53647585233523,Lotéricas Benfica
478511256,Fortaleza,21,,Rua Eduardo Perdigão,5,restaurant,True,-3.773912957354525,-38.5649805810856,Delta Restaurante
488303583,Fortaleza,860,,Rua Germano Franck,5,school,True,-3.7781664500000005,-38.5635208,Centrão - Centro de Formação de Condutores de Veículos
488303587,Fortaleza,,,Rua Germano Franck,5,pharmacy,True,-3.777223601366035,-38.56225291686586,Dose Certa
488303591,Fortaleza,735,,Rua Germano Franck,5,pharmacy,True,-3.778137850476635,-38.562592200920044,Pague Menos
495275295,Fortaleza,2431,,Avenida da Universidade,5,university,True,-3.738679249250476,-38.53659947704778,"Faculdade de Economia, Administração, Atuária, Contabilidade da UFC"
502942539,Fortaleza,,,Avenida Domingos Olímpio,5,fast_food,True,-3.7378546286890666,-38.52778590602753,Padaria São Remo
502943177,,,,Avenida Domingos Olímpio,5,bank,True,-3.737475587670726,-38.52923212467748,Lotérica
509948517,Fortaleza,52,,Rua Graciliano Ramos,5,school,True,-3.7521838756842696,-38.531774643222505,Instituto de Educação do Ceará
509948520,Fortaleza,747,,Rua Ministro Joaquim Bastos,5,school,True,-3.7517327104273135,-38.531276573996976,Escola Estadual de Educação Profissional Juarez Távora
516503853,Fortaleza,531,,Rua José Meneleu,5,school,True,-3.784823540478097,-38.5607590240286,Escola Municipal de Ensino Infantil e Ensino Fundamental Thomaz Pompeu Sobrinho
540187394,Fortaleza,,,Avenida General Osório de Paiva,5,restaurant,True,-3.7846120679809494,-38.57997653132638,Frango do Louro
540192561,Fortaleza,217,60730165,Rua Dom Xisto Albano,5,school,True,-3.7885601300966885,-38.57731147956832,Colégio Intelecto
540192578,Fortaleza,1780,,Avenida Cônego de Castro,5,school,True,-3.7863577180381647,-38.57548084685734,Colégio Guri Sênior
544997733,Fortaleza,1334,,Rua José do Patrocínio,5,restaurant,True,-3.7650911852667854,-38.5462226416932,La Bombonera Restaurante e Snooker Bar
544997735,Fortaleza,1270,,Avenida Gomes de Matos,5,bank,True,-3.7632820000000002,-38.547784300000004,Bradesco (Montese)
554119245,Fortaleza,4650,,Avenida João Pessoa,5,school,True,-3.7531444822372397,-38.55089091665248,Colégio Gustavo Braga
554126654,Fortaleza,1014,60421010,Rua Almirante Rubim,5,school,True,-3.7667879124432364,-38.55542942566911,E.E.F.M. João Mattos
554133145,Fortaleza,1127,,Avenida General Osório de Paiva,5,hospital,True,-3.779493215825617,-38.571682231686474,Hospital Distrital Maria José Barroso de Oliveira
554288070,Fortaleza,1841,,Rua Jorge Dumar,5,school,True,-3.7522382294903034,-38.53893663449581,EEEP Paulo VI
554288071,Fortaleza,3910,,Avenida dos Expedicionários,5,school,True,-3.7524477158927616,-38.538104103682684,Escola Municipal Filgueiras Lima
554295823,Fortaleza,123,,Rua Alberto Magno,5,school,True,-3.757482884855881,-38.54316263205627,EEFM. Estado do Paraná
554295825,Fortaleza,550,60410-455,Rua Samuel Uchôa,5,school,True,-3.754628650172541,-38.54517541387982,EMEIF Dom Manuel da Silva Gomes
564834978,Fortaleza,s/n,,Rua Holanda,5,school,True,-3.798188860040837,-38.56166995163868,E.E.F.M. Diva Cabral Professora
578557556,Fortaleza,544,,Rua Tertuliano Sales,5,hospital,True,-3.7628634674447854,-38.531764450536656,Hospital Infantil Albert Sabin
578557557,,201,,Rua Alberto Montezuma,5,hospital,True,-3.762751818922445,-38.53240900235695,Instituto Peter Pan
589494031,Fortaleza,836,60040-530,Avenida 13 de Maio,5,pharmacy,True,-3.750918145858824,-38.527194381734176,Pague Menos
589494053,Fortaleza,1115,60050-130,Rua Felino Barroso,5,restaurant,True,-3.750489125772794,-38.52768100196417,Restaurante Nova Era
595604679,,750,,Rua Mário Mamede,5,school,True,-3.7528087500000007,-38.52687410000001,Colégio Santo Tomás de Aquino
598664910,Fortaleza,734,,Rua Germano Franck,5,hospital,True,-3.777508494409946,-38.56324314705877,Hospital Menino Jesus
598664939,Fortaleza,,60740140,Rua Guará,5,school,True,-3.775682107622561,-38.55899853259921,Escola Municipal Professor José Valdevino de Carvalho
599929892,Fortaleza,400,,Rua Elvira Pinho,5,school,True,-3.7674246773048155,-38.55575742179852,Colégio Nossa Senhora do Carmo
601160446,Fortaleza,1854,60730-088,Avenida General Osório de Paiva,5,pharmacy,True,-3.783174952091615,-38.57915189992158,Pague Menos
623839573,Fortaleza,332,60055-402,Avenida Aguanambi,5,hospital,True,-3.7397984011837804,-38.52560682129112,Hospital Uniclinic
658749874,,,,Rua Cardoso de Barros,5,school,True,-3.7912708168191056,-38.579949364412286,Colégio Eçá de Queiroz
658749876,Fortaleza,,,Rua Dom Xisto Albano,5,school,True,-3.7918576670280886,-38.580577046118535,Colégio Moriá
663197194,,733,,Rua Marechal Deodoro,5,school,True,-3.742164453454767,-38.53558947187378,E.E.F.M. Figueiredo Correa
680777317,Fortaleza,1001,60040000,Rua Antônio Pompeu,5,university,True,-3.7346979826046,-38.53245197747244,Faculdade Maurício de Nassau
682172690,Fortaleza,927,60040-531,Avenida 13 de Maio,5,pharmacy,True,-3.750848561122904,-38.52793069111087,Extrafarma
683619492,,,,Avenida 13 de Maio,5,food_court,True,-3.739351109080935,-38.540428917740726,Praça de Alimentaçao
7461936,Fortaleza,555,,Rua Armando Monteiro,5,restaurant,True,-3.7648268666666667,-38.53355736666666,Alpendre da Villa
7830843,Fortaleza,1700,60740-000,Avenida Doutor Silas Muguba,5,university,True,-3.7855922302938416,-38.552212409418225,Universidade Estadual do Ceará
8777040,Fortaleza,s/n,,Rua Irmã Bazet,5,school,True,-3.76162600107211,-38.55494156244846,E.M.E.I..F Vicente Fialho
8777043,Fortaleza,210,,Rua Irmã Bazet,5,school,True,-3.762196133333333,-38.553953299999996,E.E.E.M. Presidente Humberto Castelo Branco
8802552,Fortaleza,900,,Rua Jorge Acúrcio,5,school,True,-3.768501457975957,-38.533280516049096,E.M.E.I.F. General Cordeiro Neto
8834698,,,,Avenida Lauro Vieira Chaves,5,bank,True,-3.7716140999999994,-38.535561300000005,Banco Bradesco
8840289,Fortaleza,2,60.720-040,Rua Caio Prado,5,school,True,-3.7728240233240484,-38.56400446656546,E.E.E.P. Joaquim Moreira de Sousa
571728347,Fortaleza,630,60135-460,Rua Israel Bezerra,10,school,True,-3.7501429,-38.495632,Colégio Christus
3843016548,,1357,,Avenida Antônio Sales,10,cafe,True,-3.742403,-38.5119206,Úrbici Café
4184044816,,1650,,Rua Padre Valdevino,10,pub,True,-3.7413489,-38.5100611,Fabrika Bar 1650
4202752184,,,,Avenida Santos Dumont,10,fast_food,True,-3.7429551,-38.478124,McDonald's
4243554405,Fortaleza,2675,,Rua Visconde de Mauá,10,cafe,True,-3.7484987,-38.5031914,Casa de Moá
4317562590,,2435,,Avenida Antônio Sales,10,restaurant,True,-3.7454474,-38.5020401,Goya
4321687878,Fortaleza,2531,,Avenida Pontes Vieira,10,hospital,True,-3.7508035,-38.498805,Hospital São Carlos
4321920008,Fortaleza,2310,,Rua Carlos Vasconcelos,10,pub,True,-3.7420515,-38.5138206,Bar do Helano
4365020766,Fortaleza,300 - lj 17,,Avenida Washington Soares,10,fast_food,True,-3.7579142,-38.4884984,Azilados Casa de Sanduíches
4437884092,,4930,60831-000,Avenida Clóvis Arrais Maia,10,restaurant,True,-3.7540722,-38.4451404,Chico do Caranguejo
4476101730,Fortaleza,1240,,Rua Desembargador Lauro Nogueira,10,school,True,-3.7415704,-38.4739896,EEEP Maria José Medeiros
4908479181,Fortaleza,2088,60192-240,Rua Bento Albuquerque,10,pharmacy,True,-3.747821,-38.4710058,Farmácias Pague Menos
4908479190,Fortaleza,39,60190-611,Avenida Central,10,restaurant,True,-3.7495469,-38.4712052,Don Pisani - Pizza & Esfiha
4988495126,,2328,,Avenida Rogaciano Leite,10,restaurant,True,-3.7750507,-38.5000825,Pizzaria El Shaday
5013048522,,2786,,Rua Osvaldo Cruz,10,restaurant,True,-3.7489087,-38.5047407,Coriolano
5018760978,Fortaleza,950,,Rua Tomás Acioli,10,fast_food,True,-3.7450361,-38.5093939,Cantina da Villa
5071176421,,450,,Rua Eliseu Uchôa Beco,10,restaurant,True,-3.760992,-38.4864394,La Frontera Tex-Mex Grill
5435417890,,600,,Rua Eliseu Uchôa Beco,10,university,True,-3.7645449,-38.4861481,Estácio Via Corpvs
5705774274,Fortaleza,1276,60130-271,Rua Eduardo Bezerra,10,cafe,True,-3.7535617,-38.5087554,Confeitaria Sublime
5705810624,Fortaleza,333,60190-200,Alameda das Boninas,10,bar,True,-3.7497434,-38.4718177,La Ticiane
5705821982,Fortaleza,5765,60182-025,Avenida Clóvis Arrais Maia,10,restaurant,True,-3.7624445,-38.441068,Barraca do Pipoca
5798975937,Fortaleza,108,60110-480,Rua Padre Antonino,10,restaurant,True,-3.7410798,-38.5199691,Pizzaria Dom Leone
161418803,Fortaleza,832,,Avenida Pontes Vieira,10,public_building,True,-3.753180165174674,-38.513160997204906,SERPRO - Serviço Federal de Processamento de Dados
243931020,Fortaleza,,,Avenida Washington Soares,10,fast_food,True,-3.772002874775578,-38.48251320175454,McDonald's
324294653,Fortaleza,,,Rua Professor Otávio Lobo,10,hospital,True,-3.739495387561047,-38.47635081582983,HGF - Hospital Geral de Fortaleza
397386392,Fortaleza,1000,60190-600,Avenida das Graviolas,10,school,True,-3.751870409222326,-38.47256309417949,EEFM Arquiteto Rogério Fróes
414739860,Fortaleza,603,,Avenida Engenheiro Santana Júnior,10,fast_food,True,-3.73362795,-38.4805456,Sorveteria Juarez
460539024,Fortaleza,2470,,Avenida Barão de Studart,10,restaurant,True,-3.745257715617357,-38.510276827701325,Hot Be Happy
472810124,Fortaleza,1357 - quiosque 1,,Avenida Antônio Sales,10,fast_food,True,-3.742440112231036,-38.51162378056979,Catatau Sucos e Sanduíches
480642598,,2191,,Avenida Barão de Studart,10,bank,True,-3.74284335,-38.508987850000004,Caixa Econômica Federal - Agência Aldeota
481398867,,2580,,Rua Dom Expedito Lopes,10,restaurant,True,-3.7449763,-38.5019849,Niko Aldeota
483252652,,2127,,Avenida Barão de Studart,10,restaurant,True,-3.7423285000000006,-38.50878965,Maravilha Self-Service
483252653,,2173,,Avenida Barão de Studart,10,bank,True,-3.7424638310987848,-38.508812782227196,Santander - Agência Barão de Studart
499578014,Fortaleza,5633,60175-047,Avenida Santos Dumont,10,hospital,True,-3.7416483113901435,-38.4801221368613,Complexo do Hospital São Mateus
499584087,Fortaleza,1975,,Rua Bento Albuquerque,10,school,True,-3.7470142314264114,-38.47195903647106,Escola de Trabalho Oficina do Senhor
509510783,Fortaleza,2600,,Rua Silva Paulet,10,school,True,-3.7467402084859307,-38.50957760070061,Balet Mônica Luíza
513360963,Fortaleza,2471,,Avenida Barão de Studart,10,restaurant,True,-3.745330418820726,-38.50983506323208,Bény Self Service
513404221,Fortaleza,2481,,Avenida Barão de Studart,10,dentist,True,-3.7454183690452734,-38.509864662724766,Raul & Rebeca Martins Odontologia
547035819,Fortaleza,2240,,Rua Padre Valdevino,10,dentist,True,-3.742831849999998,-38.505537399999994,Odontoart
551270302,Fortaleza,420,60130-304,Rua Isac Amaral,10,university,True,-3.7525323415006113,-38.50631292036117,Faculdade Ratio
661725187,Fortaleza,1304,60135-100,Avenida Antônio Sales,10,bank,True,-3.742686589038708,-38.5122515698326,Bradesco
620869897,Fortaleza,531,60115-280,Rua Doutor José Lourenço,1,hospital,True,-3.7288029,-38.5048677,ProntoCárdio Emergência
620869901,Fortaleza,855,,Avenida Barão de Studart,1,restaurant,True,-3.7320914,-38.5054914,L'escale Florence
620869908,Fortaleza,825,,Avenida Barão de Studart,1,restaurant,True,-3.7317167,-38.5053626,Sirigado
620869909,Fortaleza,1785,60160-041,Rua Tenente Benévolo,1,restaurant,True,-3.7292008,-38.5051988,Mikado
620869911,Fortaleza,999,,Avenida Barão de Studart,1,restaurant,True,-3.7323912,-38.5055987,Novo Fogão
622049157,Fortaleza,747,60160-140,Rua República do Líbano,1,hospital,True,-3.7321663,-38.4933034,Hospital Monte Klinikum
623200433,Fortaleza,777,,Rua Doutor José Lourenço,1,hospital,True,-3.7307265,-38.5063563,Hospital São Raimundo
623732953,Fortaleza,1956,60160-194,Rua Pereira Filgueiras,1,pharmacy,True,-3.7309786,-38.5051464,Extrafarma
626873360,Fortaleza,1010,,Avenida Dom Luís,1,restaurant,True,-3.7351372,-38.4919454,Soho
626908130,Fortaleza,1500,60140-032,Avenida Heráclito Graça,1,bank,True,-3.7380239,-38.5118239,Banco do Brasil
631057857,Fortaleza,814,,Rua Maria Tomásia,1,hospital,True,-3.7365671,-38.494391,Gastroclínica
1617987111,,1168,,Rua Frei Mansueto,1,restaurant,True,-3.7346782,-38.4887553,Bodega do Poço
2764443813,Fortaleza,62,,Rua Dr Castro Medeiros,1,hospital,True,-3.72823,-38.5065384,Instituto do Rim
3107163508,,,,Avenida Leite Barbosa,1,bar,True,-3.7082507,-38.4660963,Bar do surf
3358404736,Fortaleza,1210,60160-281,Rua Costa Barros,1,restaurant,True,-3.7299562,-38.5130781,Cangaceiro Sanduíches
3428598093,Fortaleza,64,60170080,Rua Joaquim Siqueira,1,cafe,True,-3.7365341,-38.4956785,Doceville
3882524888,,1545,,Rua Joaquim Nabuco,1,pub,True,-3.739026,-38.5024071,Birosca
4060117270,Fortaleza,670,60170310,Rua Professor Dias da Rocha,1,cafe,True,-3.7352944,-38.4916756,Le Pain Le cafe
4374996490,,1697,60110300,Rua João Cordeiro,1,restaurant,True,-3.7352148,-38.5159581,Kina do Feijão Verde
4477465484,Fortaleza,1140,,Rua Rocha Lima,1,hospital,True,-3.7388442,-38.5150399,Hospital Leiria de Andrade
4577247815,Fortaleza,27,60175-040,Rua Frederico Borges,1,fast_food,True,-3.7297828,-38.4892063,Mercado Meireles
4696355481,Fortaleza,1859,60150-161,Avenida Santos Dumont,1,fast_food,True,-3.7330985,-38.5070905,Burger King
4771885621,,906,,Avenida Dom Luís,1,fast_food,True,-3.7347547,-38.4933304,Smoo Juice Bar
4773078638,,906,,Avenida Dom Luís,1,fast_food,True,-3.7347298,-38.4934102,Dor's Burger
4781040885,Fortaleza,1247,,Rua Nunes Valente,1,pub,True,-3.7357699,-38.5034626,Hey Ho Beer Pub
4855720785,Fortaleza,529,60165-070,Rua Silva Jatahy,1,restaurant,True,-3.7272253,-38.4988596,Pizza Vignoli
4855729223,Fortaleza,790,,Rua Tibúrcio Cavalcante,1,restaurant,True,-3.7316501,-38.5012789,Santa Grelha
4855739095,Fortaleza,503,,Rua Maria Tomásia,1,restaurant,True,-3.7351457,-38.4977437,Cabaña Del Primo
4855742021,Fortaleza,1011,,Avenida Desembargador Moreira,1,restaurant,True,-3.7350041,-38.4977255,Misaki Restaurante
4855743072,Fortaleza,1011,,Avenida Desembargador Moreira,1,restaurant,True,-3.7348843,-38.4975909,Geppos Restaurante
4855744837,Fortaleza,545,,Rua Maria Tomásia,1,restaurant,True,-3.7352764,-38.4974053,Cavalieri Confraria
4855746508,Fortaleza,32,,Rua Norvinda Pires,1,restaurant,True,-3.7369655,-38.5012061,Hey Joe Food N'bar
4868435022,Fortaleza,1,60125-150,Rua Osvaldo Cruz,1,fast_food,True,-3.7258993,-38.4970167,McDonald's
4868452821,,548,,Rua Coronel Linhares,1,restaurant,True,-3.7342168,-38.4934365,Good Salads
4986764321,Fortaleza,2500,60165-120,Avenida Beira Mar,1,restaurant,True,-3.7260325,-38.496313,Pizza Hut
4988213623,Fortaleza,1957,60150-161,Avenida Santos Dumont,1,pharmacy,True,-3.7333396,-38.5064063,Extrafarma
4988213627,Fortaleza,2289,60165-120,Avenida Beira Mar,1,restaurant,True,-3.7247851,-38.4998859,Barraca Tropical
4988219025,Fortaleza,600,60120-000,Avenida Barão de Studart,1,pharmacy,True,-3.7291662,-38.5050063,Extrafarma
4988219222,Fortaleza,2269,60165-120,Avenida Beira Mar,1,restaurant,True,-3.7247148,-38.500201,Barraca Só Sol
4988219421,Fortaleza,4050,60165-121,Avenida Beira Mar,1,ice_cream,True,-3.7234208,-38.4843517,50 Sabores
5126469028,Fortaleza,90,60170-000,Avenida Desembargador Moreira,1,restaurant,True,-3.7270475,-38.4954916,K-Bab
5126476810,Fortaleza,333,60170-001,Avenida Desembargador Moreira,1,pharmacy,True,-3.7302245,-38.4962399,Farmácia Pague Menos Drugstore
5144148621,Fortaleza,1680,60165-120,Avenida Beira Mar,1,bar,True,-3.7231878,-38.5051101,Boteco Praia
5224574224,,4440,,Avenida Beira Mar,1,restaurant,True,-3.7226526,-38.481563,Los Pampas
5357985422,Fortaleza,956,60165-120,Avenida Beira Mar,1,restaurant,True,-3.7203728,-38.511311,Veleiro Piatã
5433919103,Fortaleza,150,60120-000,Avenida Barão de Studart,1,restaurant,True,-3.7252077,-38.5036936,Restaurante La Perla
5433919115,Fortaleza,1712,60165-010,Avenida Monsenhor Tabosa,1,restaurant,True,-3.7247532,-38.5040675,Restaurante Mariano da Picanha
5541173823,,554,60060-510,Rua dos Tabajaras,1,cafe,True,-3.719709,-38.5151771,Café Couture
5567375028,,1386,,Avenida Rui Barbosa,1,restaurant,True,-3.7347198,-38.509082,Donadel Burger Shop
5590734367,Fortaleza,590,60115-280,Rua Doutor José Lourenço,1,dentist,True,-3.7291098,-38.5061477,Clínica Integrada de Saúde
5695004161,Fortaleza,783,60115-220,Avenida Rui Barbosa,1,pharmacy,True,-3.7300024,-38.5072839,Drogasil
5705746770,Fortaleza,2627,60165-121,Avenida Beira Mar,1,restaurant,True,-3.725318,-38.4972196,Barraca Satehut
5705810625,Fortaleza,1460,60160-110,Rua Ana Bilhar,1,bar,True,-3.7316593,-38.4865537,Dom Lee Bar & Bistrô
5760544482,Fortaleza,1180,60150-161,Avenida Santos Dumont,1,bank,True,-3.7316364,-38.5130567,Sicredi
5760544483,Fortaleza,1180,60150-161,Avenida Santos Dumont,1,pharmacy,True,-3.7316256,-38.5131098,Farma Vida
5760544499,Fortaleza,1,60125-150,Rua Osvaldo Cruz,1,ice_cream,True,-3.7257987,-38.4969166,San Paolo Gelato
5760590293,Fortaleza,2982,60165-120,Avenida Beira Mar,1,ice_cream,True,-3.7261229,-38.4940991,50 Sabores
5760590294,Fortaleza,2982,60165-120,Avenida Beira Mar,1,pharmacy,True,-3.7261056,-38.4940046,Farmácia i9
5840011440,Fortaleza,400,60125-150,Rua Osvaldo Cruz,1,dentist,True,-3.7291213,-38.498337,Clínica Integrada Walter Torquato
5859732305,Fortaleza,3581,60150-165,Avenida Santos Dumont,1,bank,True,-3.7378466,-38.4930086,Bradesco Prime
5891795710,Fortaleza,1717,60165-010,Avenida Monsenhor Tabosa,1,ice_cream,True,-3.7245462,-38.5036795,Gelato & Grano
6088564163,Fortaleza,417,60115-190,Rua Monsenhor Bruno,1,dentist,True,-3.7254989,-38.5070743,Consultório Odontológico Dra. Cibele Sidrim
6162316190,Fortaleza,1400,60165-068,Avenida Monsenhor Tabosa,1,pharmacy,True,-3.7245949,-38.5066362,Drogasil
6173126586,Fortaleza,2456,60150-162,Avenida Santos Dumont,1,bank,True,-3.7349787,-38.5029247,Banco do Brasil - Estilo
6186028174,Fortaleza,1301,60160-281,Rua Costa Barros,1,restaurant,True,-3.7300919,-38.5120805,Tele Chicken
6186028175,Fortaleza,1301,60160-281,Rua Costa Barros,1,post_office,True,-3.7301355,-38.511987,Azul Cargo Express
6188344588,Fortaleza,965,60125-025,Rua José Vilar,1,restaurant,True,-3.7338662,-38.5038595,Alemão Brauhaus
6195385755,,1420,,Avenida Barão de Studart,1,cafe,True,-3.7365797,-38.5073612,Clássica Bike & Café
6234276051,Fortaleza,17,60150-090,Rua Sabino Pires,1,cafe,True,-3.736629,-38.5012763,Blend CoffeeHouse
6234276052,Fortaleza,5,60150-090,Rua Sabino Pires,1,restaurant,True,-3.7365044,-38.5012355,Nemo Sushi
6257773612,Fortaleza,1003,60060-440,Avenida Almirante Barroso,1,restaurant,True,-3.7199552,-38.5139493,Ventana
6381882207,Fortaleza,565,60160-230,Avenida Dom Luís,1,bank,True,-3.7335576,-38.4961305,Itaú
6429384763,Fortaleza,1294,60175-070,Rua Frei Mansueto,1,bank,True,-3.7357614,-38.4888732,Caixa Econômica Federal
6429398660,Fortaleza,1455,60150-190,Rua Marcos Macêdo,1,restaurant,True,-3.7367585,-38.4897785,Divina Gula
6458676712,Fortaleza,1127,60120-001,Avenida Barão de Studart,1,pharmacy,True,-3.7346279,-38.5064172,Pague Menos
6458676717,Fortaleza,1071,60120-001,Avenida Barão de Studart,1,restaurant,True,-3.7342948,-38.5063061,Churrascaria Jovem Conceito
48922601,Fortaleza,560,60120-000,Avenida Barão de Studart,1,hospital,True,-3.7286802386886135,-38.50527716185219,ProntoCárdio
148604046,Fortaleza,149,,Avenida Dom Luís,1,school,True,-3.7321990248591628,-38.500105039020944,Wizard
148607925,Fortaleza,1056,,Rua Desembargador Leite Albuquerque,1,school,True,-3.7388648831302573,-38.495371232387065,Colégio Batista Santos Dumont
184280262,Fortaleza,3698,60165-121,Avenida Beira Mar,1,restaurant,True,-3.7237567249806394,-38.48747847198011,Coco Bambu Frutos do Mar
184280265,,10,,Avenida Senador Virgílio Távora,1,restaurant,True,-3.727412027660906,-38.491363208262335,Vignoli
243220305,Fortaleza,7,,Rua Almirante Jaceguai,1,bar,True,-3.721080546517624,-38.51912459447799,Complexo Armazen
243782927,Fortaleza,1199,,Avenida Desembargador Moreira,1,bank,True,-3.7361274,-38.49795745,Banco do Brasil
243782928,Fortaleza,,,Avenida Santos Dumont,1,bank,True,-3.7366124072008238,-38.49873786156931,Bradesco
258381207,Fortaleza,1710,60150-161,Avenida Santos Dumont,1,fast_food,True,-3.7331139430378104,-38.50871141065815,McDonald's
316474471,Fortaleza,940,60115-081,Rua Barão de Aracati,1,public_building,True,-3.729728754946268,-38.510281118134195,Ministério da Fazenda - Receita Federal
321123828,Fortaleza,131,,Avenida Júlio Abreu,1,bar,True,-3.735687888457163,-38.48795129627703,Ultimate Sport Music Bar
321124087,Fortaleza,1364,,Rua Castro Monte,1,university,True,-3.736437584901734,-38.48619580689867,Faculdade Farias Brito
321124526,Fortaleza,160,60160-240,Avenida Júlio Abreu,1,restaurant,True,-3.736134251852332,-38.48714346036866,Pasto & Pizzas
321227252,Fortaleza,1500,,Avenida Júlio Abreu,1,restaurant,True,-3.7358208804751927,-38.48834525142215,Picanha Grill
321227253,Fortaleza,120,,Avenida Júlio Abreu,1,fast_food,True,-3.736098537316126,-38.4882480513233,The Burgers - On the Table
321227459,Fortaleza,120,,Avenida Júlio Abreu,1,pharmacy,True,-3.7361069258095,-38.488440542271846,Farmácia Dose Certa
321227803,Fortaleza,1219,,Avenida Dom Luís,1,restaurant,True,-3.735045455268561,-38.49012999012427,Dallas Grill
321227906,Fortaleza,584,,Rua Frederico Borges,1,restaurant,True,-3.734889023892084,-38.48932203402579,O Alemão
321935850,Fortaleza,830,60175-084,Rua Frederico Borges,1,pharmacy,True,-3.7362382892719417,-38.489264396154596,Extrafarma
321935894,Fortaleza,1350,60160-196,Avenida Dom Luís,1,pharmacy,True,-3.736228866814752,-38.489348609437364,A Fórmula
321935927,Fortaleza,1300,60160-196,Avenida Dom Luís,1,pharmacy,True,-3.7361055591215697,-38.48953523523605,Pague Menos
413001271,Fortaleza,578,,Rua Professor Dias da Rocha,1,bar,True,-3.7345922772582503,-38.49154116582228,Moleskine
417050909,Fortaleza,,,Rua Oliveira Filho,1,school,True,-3.7313729592880995,-38.462311582255374,E.E.F.M. Deputado Manoel Rodrigues
435838407,Fortaleza,2020,,Rua José Vilar,1,fast_food,True,-3.742144346616246,-38.50685226904512,Adriano Lanches e Água Mineral
436321164,Fortaleza,6,,Rua Sabino Pires,1,restaurant,True,-3.7364239500000003,-38.50137345,Santo Açaí
436450807,Fortaleza,1136B,,Rua Ana Bilhar,1,cafe,True,-3.7314047999999995,-38.49010775,Amika Coffeehouse
436450808,Fortaleza,1136,,Rua Ana Bilhar,1,fast_food,True,-3.7314141,-38.49004715,Puro Açaí
436450809,Fortaleza,1136D,,Rua Ana Bilhar,1,ice_cream,True,-3.731365099999999,-38.49016055,Açaí 4U
439809709,Fortaleza,624,,Rua Frederico Borges,1,ice_cream,True,-3.7351744065442882,-38.489256216259975,Bellucci Gelateria
439887449,Fortaleza,"1200, lj 1",,Avenida Dom Luís,1,fast_food,True,-3.7358238717372423,-38.4904743148138,McDonald's
440864926,Fortaleza,1004,,Avenida Rui Barbosa,1,restaurant,True,-3.731627392674027,-38.508334125215015,Dom Speto
440867597,Fortaleza,1136,,Rua Carlos Vasconcelos,1,restaurant,True,-3.7318017876472527,-38.51064399790566,Pizza Duno
440867598,Fortaleza,"1788, Loja 1",60150-161,Avenida Santos Dumont,1,restaurant,True,-3.7335807009514568,-38.50800371892655,Floresta Bar
